,pca,pca_umap,pca_tsne
AC010327.7,0.999999997150386,0.0268992113677565,0.0146807141139215
AC020922.2,0.999999990528688,0.469968141120838,0.552749559708344
AC020922.4,0.999999996045577,0.0718105938038806,0.108581612901957
COX6B2,0.999999993260757,0.300997223722405,0.283725713732707
AC010525.1,0.999999995663277,0.144860101502503,0.0184468148870787
NLRP9,0.999999988809809,0.196365979048656,0.11199483955908
RFPL4A,0.999999984002192,0.302625283923307,0.272041020821945
NLRP4,0.999999984498691,0.0774414227972318,0.100610005906142
NLRP13,0.999999977103711,0.152266138658668,0.229560760561471
NLRP8,0.999999958232235,0.347881070655991,0.319533803050916
NLRP5,0.999999973163957,0.25160596016543,0.28170118438025
ZSCAN5B,0.999999980176783,0.884902662991799,0.999999975038238
AC006116.6,0.999999960454077,0.999999954687372,0.0641787250010963
AC006116.10,0.999999991708103,0.139460581300511,0.171224933298054
AC005498.2,0.999999994381956,0.288742579893745,0.298553494986697
AC005498.3,0.999999995942825,0.0787151188676682,0.0304418665761344
ZNF835,0.999999990552539,0.0096571265995045,0.0571083780820429
ZIM2,0.999999971698277,0.570061796713097,0.471278026294089
PEG3,0.999999992090074,0.345809041040327,0.473828521696118
ZIM3,0.999999971406363,0.884902662991799,0.999999975038238
DUXA,0.999999993389278,0.178320890638339,0.0720714232056906
AURKC,0.999999961896357,0.999999954687372,0.0641787250010963
AC004076.2,0.999999989237115,0.0745337878271274,0.152829746142284
VN1R1,0.999999983028411,0.0059659778174945,0.136478328430601
AC003682.1,0.999999996374789,0.0548474902027353,0.0877947881788965
AC008751.3,0.99999998149228,0.0570594533571907,0.132333311806661
AC012313.2,0.999999996041567,0.0067746457560434,0.0196226125724372
AC012313.5,0.999999979434969,0.0336545318447351,0.03841405034474
AC012313.8,0.999999993213803,0.0371304886215428,0.0156358237352859
AC012313.7,0.99999997547907,0.193803869857655,0.0390063113359931
AL034548.1,0.999999986794043,0.333245438250109,0.350361750947839
ANGPT4,0.999999979467811,0.128953848156518,0.0622663127501635
RAD21L1,0.999999990175992,0.0652476770644227,0.0049105409815074
AL136531.1,0.999999987917546,0.107099418872297,0.125892307591661
PDYN-AS1,0.99999999453917,0.0740670242492418,0.0524777599791631
AL121899.4,0.999999979467811,0.490253390776616,0.432030897997019
AL121899.1,0.999999993253781,0.310978675306881,0.129862156800254
TGM3,0.999999986249736,0.362257085460473,0.0987492939979098
TGM6,0.999999989057427,0.0698074720294551,0.0873324864775729
AL049712.1,0.999999971255293,0.999999953906304,0.999999976650294
CPXM1,0.999999994314958,0.247565600041886,0.243782030729138
TMEM239,0.999999982894888,0.0138121714205572,0.0205261221261406
GNRH2,0.999999994593381,0.44961688323003,0.443918471946746
OXT,0.99999998931538,0.0229539775247658,0.0971805912583537
AVP,0.999999978243008,0.217873145519932,0.0211575056478985
AL109976.1,0.999999982898406,0.48861110048021,0.353515259142827
ADAM33,0.999999996187448,0.0779034455016842,0.0446072540222544
HSPA12B,0.99999998185611,0.0494338918082017,0.0213974089194173
SPEF1,0.999999982642982,0.0598315148760473,0.999999980312694
AL356414.1,0.999999986427273,0.0707310920363564,0.0514645337465291
ADRA1D,0.999999983715162,0.37752060402468,0.366228385298978
AL133396.2,0.999999991108601,0.0569296949283534,0.161400763017353
AL121890.3,0.999999986182865,0.309478889094551,0.30424558614307
AL121890.2,0.999999949935855,0.4995468811952,0.376191016956731
AL121890.5,0.999999984735804,0.260678525516284,0.243607142816693
AL121890.4,0.999999990604371,0.195441323787789,0.289142832430118
AL121757.2,0.999999993145206,0.289031019115815,0.281347752762537
LINC00658,0.999999987696034,0.0697851158688643,0.0950823324141472
CHGB,0.999999975229694,0.351528387599638,0.484983448315926
MCM8-AS1,0.99999999163721,0.0283335163131222,0.0425412292877126
AL035461.2,0.999999992647528,0.268181932781606,0.311109716546939
LRRN4,0.999999978677715,0.393288775678411,0.0431350097223068
FERMT1,0.999999976426278,0.352484894136441,0.409173358906852
CASC20,0.999999986399325,0.0473686854933865,0.26210796713684
HAO1,0.999999977058245,0.354182932247611,0.316650233096623
AL021396.1,0.999999990592689,0.0025755265727473,0.0043525910206823
PLCB1-IT1,0.999999971406363,0.884902662991799,0.999999975038238
LAMP5-AS1,0.999999988132264,0.0449761574001979,0.195423919621652
PAK5,0.999999996683582,0.0831361953011573,0.0619282637574763
AL034427.1,0.999999983510196,0.0436163318603077,-0.0008650249564745
SNAP25,0.999999987024128,0.158305194471044,0.116749084892128
C20orf187,0.999999979467811,0.726032394712032,0.618376694775098
AL161938.1,0.999999955291261,0.289298077490923,0.295464237240799
AL035448.1,0.999999979721065,0.469769338829126,0.431165900154197
AL161941.1,0.999999976426278,0.318874759587746,0.335454239455203
AL034428.1,0.999999992532953,0.305066988703641,0.0705954736101896
PCSK2,0.999999994088393,0.0435523913358231,-0.0004441312264066
BANF2,0.999999983715162,0.309327735063243,0.270039879230296
LINC00652,0.999999982898406,0.435506388700478,0.476256742860313
AL136090.2,0.999999992960458,0.0295201528168146,0.0007030629507818
AL049647.1,0.999999966887013,0.057580022067277,0.155801580647483
AL121830.1,0.999999983405148,0.092304871867299,0.0636441800641315
LINC01727,0.999999997902224,0.22995375991256,0.108748998054684
LINC01726,0.999999992520388,0.317545745215056,0.235112437239776
AL049651.1,0.999999994212765,0.17699368338564,0.125218539263805
LINC00656,0.999999983715162,0.62252554396075,0.675168762822289
AL390037.1,0.999999956522386,0.330259596736387,0.0386556555773842
CSTL1,0.999999982894888,0.267118114098761,0.478217496301906
AL121894.2,0.999999976426278,0.490253390776616,0.432030897997019
LINC01721,0.99999999441885,0.0058517025105316,0.0261283084099658
SYNDIG1,0.999999987219897,0.0236755805118997,0.0410306569648023
AL035252.2,0.999999989940951,0.266447274381414,0.0071037950791168
AL035252.5,0.999999980502981,0.234027527461584,0.0577657939630368
AL121772.1,0.999999983405148,0.888923097386328,0.999999969458753
AL121772.2,0.999999985151489,0.510664309537813,0.385193511946771
AL121772.3,0.999999990866165,0.0314215171906953,0.0469181636186459
AL031673.1,0.999999974827978,0.999999973453723,0.999999947611111
LINC01733,0.999999980176783,0.999999954793192,0.999999948488764
AL078587.1,0.999999984884678,0.377710230571284,0.0524123825984022
LINC01597,0.999999992690756,0.213430596197274,0.0792943904721177
DEFB124,0.999999982295108,0.294085910955149,0.372756186515187
AL110115.1,0.999999986182865,0.387621309110712,0.368174361828589
DUSP15,0.999999979569808,0.110692858483148,0.0704849027784816
XKR7,0.999999989654145,0.0726241775707244,0.132663090189957
AL031658.2,0.999999982898406,0.371854447489421,0.314025199056722
AL031658.1,0.999999981337707,0.0861749113257693,0.222217036620707
CCM2L,0.999999980155946,0.105689878862995,0.0705208019993399
AL049539.1,0.999999985944483,0.884902662991799,0.999999975038238
AL121897.1,0.99999999401562,0.0771627190510286,0.0567459543641091
AL121583.1,0.999999956779819,0.309327735063243,0.270039879230296
AL034550.3,0.999999980811128,0.0853170226175446,0.0508426171496187
AL133343.2,0.99999998119388,0.521673671327264,0.186550479806829
NOL4L-DT,0.999999989377289,0.0237909716571981,0.0811889409573608
DNMT3B,0.999999986356879,0.0221786263533844,0.0258735849608461
BPIFB4,0.999999983691208,0.0078000012898012,0.048845724656427
BPIFB1,0.99999998854529,0.18304437052363,0.145401447749005
AL050349.1,0.999999986481931,0.0079321928539048,0.136802537945118
AL031668.2,0.999999988208647,0.0045820175198678,0.0307045495332401
ITCH-AS1,0.999999994975031,0.140672312729571,0.0897671482539664
ITCH-IT1,0.999999987819236,0.0150329432672355,0.0146703261413646
AL109923.1,0.999999995347006,0.0224836512930941,0.0064824225188738
GDF5OS,0.999999987700232,0.237391075123744,0.219505472062468
GDF5,0.99999998607712,0.0407954312440738,0.0032845599925993
C20orf173,0.999999990683195,0.0210137339708509,0.078407705366583
AL035420.1,0.999999997064288,0.112117300633567,0.104204250368066
AL035420.3,0.999999966887013,0.265035370700456,0.233216730433999
AL035420.2,0.999999976426278,0.0986798577280802,0.0632371798387577
EPB41L1,0.999999996385163,0.0319249700073898,0.137395177725564
MYL9,0.999999996006713,0.0280209627306751,0.0471128157848073
AL136172.1,0.999999971255293,0.999999953906304,0.999999976650294
AL034422.1,0.999999986276094,0.0128947758437975,0.0319352125063358
AL109614.1,0.999999977724505,0.00522327210641,0.0269193440537772
AL162293.1,0.999999983583286,0.0160563006429925,0.0164640350848227
VSTM2L,0.999999989231106,0.283479639281874,0.228447913717848
KIAA1755,0.999999981922949,0.0028272884104987,0.0573212061510159
AL359555.1,0.999999978460877,0.105852874544311,0.0673785344782048
BPI,0.999999996677477,0.344807341398393,0.279605608383008
LBP,0.999999992315212,0.176380855767543,0.140897000500998
AL391095.2,0.999999958232235,0.0517046225348283,0.143216671481175
AL391095.1,0.999999993608849,0.213995907361489,0.100869576388216
AL023803.2,0.999999991746201,0.211161385279388,0.146726086210958
AL035251.1,0.999999991277465,0.0138121714205572,0.0205261221261406
AL133419.1,0.999999985932151,0.294214668838116,0.0264163269366924
AL031667.3,0.999999980783441,0.185173368369908,0.151719345120767
AL049812.2,0.999999971406363,0.0910110399400926,0.058635733342737
Z98752.4,0.99999997799386,0.189085208464866,0.232777352479542
GTSF1L,0.999999993158911,0.186054410742199,0.0599288317023354
JPH2,0.999999985736891,0.183243741302745,0.131244410957452
R3HDML,0.999999972564335,0.47191035622637,0.583487724834669
HNF4A,0.999999989250714,0.0019246857026405,0.0250404655761335
HNF4A-AS1,0.999999980297559,0.103423816393994,0.166824172456187
LINC01620,0.999999985901775,0.0286633362839517,0.0707183112423101
KCNK15-AS1,0.999999995387227,0.0700136037026356,0.0283525675471472
CCN5,0.999999984134205,0.185630134045706,0.147300263002651
AL008725.1,0.999999992244032,0.0139242939685625,0.0021525826291415
STK4-AS1,0.999999972052617,0.406913354926808,0.238139449266544
KCNS1,0.999999988375806,0.329598889702345,0.239039516878926
WFDC5,0.999999966979465,0.313368266735344,0.223413172336959
MATN4,0.999999971698277,0.247553652757436,0.500769464520781
WFDC2,0.999999980155946,0.33744815856185,0.340071781305877
WFDC3,0.999999988593928,0.0367452848235402,0.0335287553404346
UBE2C,0.999999983356073,0.0053240117248116,0.0348845162755507
SPATA25,0.999999970366798,0.343886286260365,0.137725912223147
NEURL2,0.999999990748782,0.0427564470968722,0.032125518369519
AL008726.1,0.99999998089585,0.0078984601833177,0.0694642094487308
MMP9,0.999999978610348,0.0131956459987879,0.0141730584229045
SLC12A5-AS1,0.999999991550585,0.267034458900459,0.0304458734799904
CDH22,0.999999986630433,0.0066103589864787,0.014060389463772
ZNF334,0.99999999323233,0.0328021538824407,0.0646352367046251
AL133520.1,0.999999980758562,0.0893817740206971,0.124605593636353
AL031055.1,0.999999993175137,0.284188254818661,0.106352614141432
SLC2A10,0.99999998820967,0.233100088074008,0.353941758332437
AL031666.2,0.999999996088731,0.036673503497644,0.0486008367997531
AL031666.3,0.999999994014884,0.0060815112798568,0.0264354834755343
LINC01754,0.999999996064921,0.368398929184816,0.389641758539465
AL354813.1,0.999999994921001,0.259446809706041,0.0588586708661054
AL139351.2,0.999999990784608,0.0493881355013523,0.353695378679131
AL139351.3,0.999999966887013,0.532830493954916,0.430350801039097
AL121888.1,0.999999997692333,0.212187789236716,0.152559720757217
CSE1L-AS1,0.999999985917981,0.107574900168343,0.100118503003462
LINC01270,0.999999997337435,0.272560148711218,0.239707760914399
LINC01271,0.999999990644828,0.251480306430542,0.218853032267603
SALL4,0.999999968712398,0.225412255341636,0.24435941568712
LINC01429,0.99999999326479,0.0181912019196839,6.37331685025313e-05
AL049765.1,0.999999992363838,0.436857612539915,0.0620640357350637
AL031674.1,0.999999984924329,0.0042202569761385,0.0247985855558297
AL391097.1,0.999999987697353,0.0533856337621483,0.0042755009794054
AL391097.2,0.999999996010181,0.0903505564922952,0.0221366426844104
AL354993.1,0.999999971255293,0.342500113527049,0.0325637683043516
AC005914.1,0.999999970366798,0.406913354926808,0.238139449266544
AC006076.1,0.999999992469146,0.0731122035388731,0.146716546520918
CYP24A1,0.999999975229694,0.351528387599638,0.484983448315926
DOK5,0.999999994161645,0.0671431035013212,0.0483273428611769
LINC01440,0.999999985454347,0.222978268707945,0.18483954653513
AL109806.2,0.999999976426278,0.0519670638851597,0.276233838492154
LINC01716,0.999999980181193,0.090147118629993,0.0622019603369545
AL122058.1,0.999999977255133,0.419554308551517,0.0498658201669249
CTCFL,0.999999986794043,0.246882979816245,0.283558685367765
APCDD1L-DT,0.999999990978405,0.015218487566554,0.0103729544383696
LINC01711,0.999999988375806,0.151938777975671,0.0653301131161894
AL132655.2,0.999999958683471,0.41716621626675,0.479742370848283
GNAS-AS1,0.999999992303531,0.0078193173702364,0.0032691005985235
PHACTR3,0.999999995585973,0.022612928633922,0.0463383961360265
AL137077.2,0.999999997082665,0.0157519459711363,0.0130791303604451
LAMA5,0.999999997923135,0.143442568120907,0.10691333903899
AL121832.2,0.999999988872262,0.0784144189602433,0.0293030521334807
AL121832.3,0.999999991457788,0.0058577869622767,0.144671208721026
MIR1-1HG-AS1,0.999999977763397,0.260916826888275,0.0209802891290762
BX640514.2,0.999999994595966,0.0640413976600671,0.366621944072458
AL357033.1,0.999999993659211,0.191959013166671,0.12795383739191
AL357033.3,0.999999978582892,0.292152835367655,0.0188212971846745
OGFR-AS1,0.999999981984132,0.0448472225637863,0.0165421491302506
BIRC7,0.999999985636748,0.160018151802194,0.0082846319630823
NKAIN4,0.999999993445568,0.23516623977332,0.0134940699240369
COL20A1,0.999999984419109,0.247553652757436,0.500769464520781
KCNQ2,0.999999972573784,0.0929988127519654,0.0204050904589408
EEF1A2,0.999999985826112,0.467389025755137,0.413116169097299
FNDC11,0.999999995330042,0.112701372768472,0.0992273405765862
ZBTB46-AS1,0.999999980331132,0.0648263272190717,0.0597979284955229
SOX18,0.999999976426278,0.290687827178802,0.347370309463313
MYT1,0.999999993995582,0.0260696226386904,0.0708983502536297
LINC00266-1,0.999999994643902,0.0408605368870784,0.189374451252698
FP565260.3,0.999999992031968,0.0686065844309063,0.110159878533102
FP565260.5,0.999999979467811,0.224982112172105,0.999999968116286
AC079801.1,0.999999960668776,0.329598889702345,0.239039516878926
CU633967.1,0.999999981798243,0.202801526445859,0.173872898151653
CU633906.2,0.999999980176783,0.435506388700478,0.476256742860313
CU638689.4,0.999999996223813,0.0339417894393391,0.0213360291816154
CU634019.5,0.999999974256593,0.115948510727794,0.119927473079315
SMIM34B,0.999999990372816,0.11836216196453,0.219905718016906
KCNE1B,0.999999993931399,0.253864258468103,0.190382717539787
FP671120.6,0.999999983872123,0.0531170152253,0.0054781598753692
FP671120.7,0.999999979467811,0.48861110048021,0.353515259142827
FP236383.5,0.999999991451696,0.0567977528048352,0.0230990984826613
CR382287.2,0.999999991896732,0.0825171287829105,0.101105591594102
SAMSN1-AS1,0.999999990021064,0.163314344820512,0.119942334923972
AF127936.1,0.999999986860437,0.11719019935598,0.0544054320974375
AF127577.3,0.999999996228702,0.0267991904980031,0.038328582012624
AF127577.1,0.999999985914914,0.057701008000423,0.0112215768338093
AP001172.1,0.999999981083339,0.336303386916346,0.0237300197420696
LINC01549,0.999999955291261,0.435506388700478,0.476256742860313
CHODL-AS1,0.999999992632521,0.29267865798095,0.18601942773018
TMPRSS15,0.999999991700863,0.0635963606288741,0.061326172617403
MIR548XHG,0.9999999940784,0.549520428247153,0.499100591935217
AL157359.1,0.999999953985728,0.398875180333458,0.30556115386247
AP000472.1,0.999999956779819,0.405070820461724,0.341197407330374
LINC01687,0.999999992090074,0.229429043044469,0.119681569320408
AP000561.1,0.999999978662203,0.342500113527049,0.0325637683043516
AP001116.1,0.999999966887013,0.726032394712032,0.618376694775098
AP000474.2,0.999999980920266,0.0377863548254182,0.0421782045078935
AP000477.3,0.999999989379741,0.019990256951844,0.114594807719137
AP000470.1,0.999999973482065,0.0247074367204139,0.0301023690687244
LINC01692,0.999999993557448,0.01667527067778,0.0188303375250985
AP000402.1,0.999999982943827,0.386770912741502,0.32845033490814
AP001341.1,0.99999999581997,0.0913334203279068,0.106447975365417
LINC00158,0.999999995671193,0.322228375356794,0.0167376737944305
AP000224.1,0.999999985944483,0.057580022067277,0.155801580647483
AP000229.1,0.999999992872671,0.310018939402161,0.347328979690773
CYYR1-AS1,0.999999997398771,0.025897009031239,0.0287231936369706
ADAMTS1,0.999999997701847,0.0064435785863713,0.0156903291742723
AP001604.1,0.999999991593754,0.010796806875074,0.0254428380366414
AJ006995.1,0.999999959538651,0.999999979071368,0.999999963731284
